collectCount,commentCount,detailedMentions_0_id,detailedMentions_0_name,detailedMentions_0_nickName,detailedMentions_0_profileUrl,detailedMentions_1_id,detailedMentions_1_name,detailedMentions_1_nickName,detailedMentions_1_profileUrl,diggCount,fromProfileSection,id,isAd,isMuted,isPinned,isSlideshow,isSponsored,playCount,shareCount,text,textLanguage,webVideoUrl,hashtags,mentions,cleaned_text,date_mmddyyyy
84.0,5.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,283.0,videos,7485594361153981703,True,,False,False,False,32200.0,53.0,"Siapa yang cari Rich Brown, Nadene Dress still available for you guys! 

🔥 Join last postage Pos Laju HARI INI untuk sampai sebelum raya! 

#rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",id,https://www.tiktok.com/@hijabistahub/video/7485594361153981703,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,siapa yang cari rich brown nadene dress still available for you guys :fire: join last postage pos laju hari ini untuk sampai sebelum raya rayapalingepik hijabistahubraya2025 talk malaysia,03/25/2025
264.0,75.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,1644.0,videos,7485563234200685832,True,,False,False,False,134900.0,132.0,"💖 Nadra Kurung – Special Bundle Deal! 💖

Dapatkan 2 pasang Nadra Kurung Ibu dan anak hanya RM378! ✨

🔥 Join last postage Pos Laju HARI INI untuk sampai sebelum raya! Jangan lepaskan peluang untuk matching dengan yang tersayang.

Order sekarang sebelum terlambat! 📦🌙

#rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",ms,https://www.tiktok.com/@hijabistahub/video/7485563234200685832,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,:sparkling_heart: nadra kurung special bundle deal :sparkling_heart: dapatkan 2 pasang nadra kurung ibu dan anak hanya rm378 :sparkles: :fire: join last postage pos laju hari ini untuk sampai sebelum raya jangan lepaskan peluang untuk matching dengan yang tersayang order sekarang sebelum terlambat :package::crescent_moon: rayapalingepik hijabistahubraya2025 talk malaysia,03/25/2025
23.0,6.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,109.0,videos,7485544765627436295,True,,False,False,False,19500.0,11.0,"Hanania Kebaya in Aqua Blue now on sales hanya RM199 je. Normal price is RM289 tauuu?!!
#rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",en,https://www.tiktok.com/@hijabistahub/video/7485544765627436295,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,hanania kebaya in aqua blue now on sales hanya rm199 je normal price is rm289 tauuu rayapalingepik hijabistahubraya2025 talk malaysia,03/25/2025
46.0,7.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,554.0,videos,7485370422905539848,True,,False,False,False,50300.0,50.0,"Kalau korang nak join delivery untuk sampai before raya place order selewat lewatnya esok! 🙈

Elvara Mini Kurung, new color release untuk mother & daughter

#rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",ms,https://www.tiktok.com/@hijabistahub/video/7485370422905539848,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,kalau korang nak join delivery untuk sampai before raya place order selewat lewatnya esok :seenoevil_monkey: elvara mini kurung new color release untuk mother daughter rayapalingepik hijabistahubraya2025 talk malaysia,03/24/2025
57.0,32.0,,,,,,,,,1189.0,videos,7485343234827242760,True,,False,False,False,45300.0,32.0,"SHOPPING LAST DAY UNTUK HARI INI DAN JOIN OUR LUCKY DRAW! Esok adalah hari terakhir postage untuk baju sampai before raya ‼️

Make sure guys shopping RM300 ke atas untuk menang SEBUAH RUMAH YANG DATO REVIEW NI ‼️ ",ms,https://www.tiktok.com/@hijabistahub/video/7485343234827242760,,,shopping last day untuk hari ini dan join our lucky draw esok adalah hari terakhir postage untuk baju sampai before raya :double_exclamation_mark: make sure guys shopping rm300 ke atas untuk menang sebuah rumah yang dato review ni :double_exclamation_mark:,03/24/2025
10.0,5.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,231.0,videos,7485333763585576210,True,,False,False,False,20200.0,6.0,"Cantik betul tema aqua blue ni kan? Kalau korang berminat ni list baju dia :

▶️ Hanania Kebaya
▶️ Julia Kebaya

Both available in sales price ✨

#rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",ms,https://www.tiktok.com/@hijabistahub/video/7485333763585576210,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,cantik betul tema aqua blue ni kan kalau korang berminat ni list baju dia : :play_button: hanania kebaya :play_button: julia kebaya both available in sales price :sparkles: rayapalingepik hijabistahubraya2025 talk malaysia,03/24/2025
605.0,145.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,5466.0,videos,7485261508646145288,True,,False,False,False,234100.0,712.0,"Helyna Kurung limited stock untuk raya kali ni ✨ harga sales cuma RM199 and normal price js RM200 plus ⚡️ 

Purchase hanya di website sahaja tau guys 🫶🏻

#rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",ms,https://www.tiktok.com/@hijabistahub/video/7485261508646145288,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,helyna kurung limited stock untuk raya kali ni :sparkles: harga sales cuma rm199 and normal price js rm200 plus :high_voltage: purchase hanya di website sahaja tau guys :heart_hands_light_skin_tone: rayapalingepik hijabistahubraya2025 talk malaysia,03/24/2025
77.0,35.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,2423.0,videos,7485248369598663944,True,,False,False,False,63900.0,30.0,"Dengar apa papa cakap, baju melayu ANTI-RENYUK ‼️ itu yang buat nampak kacak dan kemas bila pakai 🙈

Sekarang tengah harga sales better korang beli sekarang okay?! Untuk join last postage esok 🥰

#rayapalingepik @Tune Talk Malaysia #hijabistahubraya2025 ",ms,https://www.tiktok.com/@hijabistahub/video/7485248369598663944,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,dengar apa papa cakap baju melayu antirenyuk :double_exclamation_mark: itu yang buat nampak kacak dan kemas bila pakai :seenoevil_monkey: sekarang tengah harga sales better korang beli sekarang okay untuk join last postage esok :smiling_face_with_hearts: rayapalingepik talk malaysia hijabistahubraya2025,03/24/2025
45.0,5.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,259.0,videos,7485199257901731090,True,,False,False,False,23200.0,30.0,"Hyra Dress tengah sales‼️ sale price RM129 je! Cepat shopping dalam web  kita!

#rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",ms,https://www.tiktok.com/@hijabistahub/video/7485199257901731090,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,hyra dress tengah sales:double_exclamation_mark: sale price rm129 je cepat shopping dalam web kita rayapalingepik hijabistahubraya2025 talk malaysia,03/24/2025
40.0,6.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,176.0,videos,7485178801178168583,True,,False,False,False,18300.0,17.0,"Evelia harga sale cuma RM199 ‼️

Esok last day untuk join postage so cepat korang order di bag kuning 👇🏻

#rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",ms,https://www.tiktok.com/@hijabistahub/video/7485178801178168583,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,evelia harga sale cuma rm199 :double_exclamation_mark: esok last day untuk join postage so cepat korang order di bag kuning :backhand_index_pointing_down_light_skin_tone: rayapalingepik hijabistahubraya2025 talk malaysia,03/24/2025
10.0,1.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,29.0,videos,7485010515496848658,True,,False,False,False,10600.0,7.0,"Qafiya Abaya RM139 ✨

Abaya yang selesa buat ibu di kampung 🥰

#rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",ms,https://www.tiktok.com/@hijabistahub/video/7485010515496848658,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,qafiya abaya rm139 :sparkles: abaya yang selesa buat ibu di kampung :smiling_face_with_hearts: rayapalingepik hijabistahubraya2025 talk malaysia,03/23/2025
48.0,7.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,135.0,videos,7484980224719867154,True,,False,False,False,24400.0,50.0,"WARDANI KURUNG ON SALES CUMA RM169 je kakak!

Kalau tak nak pakai raya pertama, raya kedua, raya ketiga atau open house pun boleh kakak!

Last delivery kita 25hb jadi jomm cepat last shopping dengan HijabistaHub!

#rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",ms,https://www.tiktok.com/@hijabistahub/video/7484980224719867154,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,wardani kurung on sales cuma rm169 je kakak kalau tak nak pakai raya pertama raya kedua raya ketiga atau open house pun boleh kakak last delivery kita 25hb jadi jomm cepat last shopping dengan hijabistahub rayapalingepik hijabistahubraya2025 talk malaysia,03/23/2025
28.0,5.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,611.0,videos,7484955259412942098,True,,False,False,False,33000.0,8.0,"Semua baju ni tengah ada sales di website! Jadi korang jangan lepaskan peluang untuk shopping sekali baju open house okay! 

#rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",ms,https://www.tiktok.com/@hijabistahub/video/7484955259412942098,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,semua baju ni tengah ada sales di website jadi korang jangan lepaskan peluang untuk shopping sekali baju open house okay rayapalingepik hijabistahubraya2025 talk malaysia,03/23/2025
10.0,1.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,70.0,videos,7484918167291088146,True,,False,False,False,13500.0,11.0,"BAJU UNTUK KORANG PERGI OPEN HOUSE ‼️

Check bag kuning untuk harga 🤗
#rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",ms,https://www.tiktok.com/@hijabistahub/video/7484918167291088146,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,baju untuk korang pergi open house :double_exclamation_mark: check bag kuning untuk harga :smiling_face_with_open_hands: rayapalingepik hijabistahubraya2025 talk malaysia,03/23/2025
10.0,3.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,26.0,videos,7484880769760955656,True,True,False,False,False,8996.0,7.0,"Cuba tengok bag kuning sekarang mesti korang tak percaya harga dia macam tu 😭
#rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",ms,https://www.tiktok.com/@hijabistahub/video/7484880769760955656,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,cuba tengok bag kuning sekarang mesti korang tak percaya harga dia macam tu :loudly_crying_face: rayapalingepik hijabistahubraya2025 talk malaysia,03/23/2025
33.0,10.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,105.0,videos,7484819663801699591,False,,False,True,False,15300.0,29.0,"Yang mana belum shopping baju raya pertama, kedua, dan ketiga ini lah masa nya untuk korang shopping! Nak buat baju open house pun boleh! Sales hanya tinggal 2 hari lagi sahaja, rugi sangat kalau korang tak grab! 

#rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",ms,https://www.tiktok.com/@hijabistahub/video/7484819663801699591,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,yang mana belum shopping baju raya pertama kedua dan ketiga ini lah masa nya untuk korang shopping nak buat baju open house pun boleh sales hanya tinggal 2 hari lagi sahaja rugi sangat kalau korang tak grab rayapalingepik hijabistahubraya2025 talk malaysia,03/23/2025
18.0,9.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,116.0,videos,7484574711125478674,True,,False,False,False,22800.0,16.0,"Dapatkan baju raya Nawha Dress serendah RM139‼️Harga Sale sehingga 25 Mac sahaja‼️

Siapa cepat dia dapat! 

#rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",ms,https://www.tiktok.com/@hijabistahub/video/7484574711125478674,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,dapatkan baju raya nawha dress serendah rm139:double_exclamation_mark:harga sale sehingga 25 mac sahaja:double_exclamation_mark: siapa cepat dia dapat rayapalingepik hijabistahubraya2025 talk malaysia,03/22/2025
22.0,2.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,78.0,videos,7484512924833221895,True,,False,False,False,17500.0,15.0,"Thara Mini Kurung you must have for RM149!! Normal price RM199, sales sehingga 25 Mac je tau make sure grab sekarang dalam bag kuning! 

#rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",ms,https://www.tiktok.com/@hijabistahub/video/7484512924833221895,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,thara mini kurung you must have for rm149 normal price rm199 sales sehingga 25 mac je tau make sure grab sekarang dalam bag kuning rayapalingepik hijabistahubraya2025 talk malaysia,03/22/2025
37.0,6.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,137.0,videos,7484462398980558098,True,,False,False,False,27700.0,22.0,"FROM RM239 to RM199 ‼️

Kalau tak grab Malika Abaya ni memang rugi sangat sangat!! Cek bag kuning sekarang

#rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",ms,https://www.tiktok.com/@hijabistahub/video/7484462398980558098,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,from rm239 to rm199 :double_exclamation_mark: kalau tak grab malika abaya ni memang rugi sangat sangat cek bag kuning sekarang rayapalingepik hijabistahubraya2025 talk malaysia,03/22/2025
107.0,13.0,,,,,,,,,762.0,videos,7484432538912460039,True,,False,False,False,45800.0,103.0,"Renaya Mini Kurung RM159 ▶️ available in 
• green tea
• dusty pink
• black
• champagne 
• powder blue
• lilac

#rayapalingepik #hijabistahubraya2025 ",en,https://www.tiktok.com/@hijabistahub/video/7484432538912460039,rayapalingepik hijabistahubraya2025,,renaya mini kurung rm159 :play_button: available in green tea dusty pink black champagne powder blue lilac rayapalingepik hijabistahubraya2025,03/22/2025
353.0,32.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,2400.0,videos,7484286385956850962,False,,False,True,False,244200.0,757.0,"INI KALAU TAK AMBIL KESEMPATAN UNTUK SHOPPING BAJU RAYA TAK TAHU LA NAK CAKAP!!!

Harga kita bagi hampir tak ada untung, sebab nak bagi korang shopping puas-puas untuk baju raya pertama, kedua, ketiga! 🌙✨

🛍 SALE TERHAD: 22 - 25 Mac 2025
📍 Hanya di ONLINE PLATFORM
⚠️ Stock sangat LIMITED – Siapa cepat, dia dapat!

Jangan menyesal nanti, klik sekarang sebelum SOLD OUT! 🚀💥

#rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",ms,https://www.tiktok.com/@hijabistahub/video/7484286385956850962,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,ini kalau tak ambil kesempatan untuk shopping baju raya tak tahu la nak cakap harga kita bagi hampir tak ada untung sebab nak bagi korang shopping puaspuas untuk baju raya pertama kedua ketiga :crescent_moon::sparkles: :shopping_bags: sale terhad: 22 25 mac 2025 :round_pushpin: hanya di online platform :warning: stock sangat limited siapa cepat dia dapat jangan menyesal nanti klik sekarang sebelum sold out :rocket::collision: rayapalingepik hijabistahubraya2025 talk malaysia,03/21/2025
3678.0,933.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,81700.0,videos,7484261806609861896,True,,False,False,False,1700000.0,5390.0,"Kali ni kita bawakan version Ammar pulak 🙈 

Dato : Baju Melayu Soultan
Datin : Zaheera Kurung
Ces : Diana Kurung

#rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",ms,https://www.tiktok.com/@hijabistahub/video/7484261806609861896,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,kali ni kita bawakan version ammar pulak :seenoevil_monkey: dato : baju melayu soultan datin : zaheera kurung ces : diana kurung rayapalingepik hijabistahubraya2025 talk malaysia,03/21/2025
508.0,269.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,13500.0,videos,7484179560850853127,True,,False,False,False,306700.0,292.0,"Kalau korang tak nak sama dengan orang lain, korang kena tempah dan custom sayang 🥹 

Best apa jumpa orang baju sama, boleh ambil gambar together 🤗✨

btw ladyboss kita pakai Miranda Kurung ✨

#rayapalingepik #hijabistahubraya2025  @Tune Talk Malaysia ",ms,https://www.tiktok.com/@hijabistahub/video/7484179560850853127,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,kalau korang tak nak sama dengan orang lain korang kena tempah dan custom sayang :face_holding_back_tears: best apa jumpa orang baju sama boleh ambil gambar together :smiling_face_with_open_hands::sparkles: btw ladyboss kita pakai miranda kurung :sparkles: rayapalingepik hijabistahubraya2025 talk malaysia,03/21/2025
130.0,17.0,6.706362358706505e+18,tunetalk,Tune Talk Malaysia,https://www.tiktok.com/@6706362358706504706,,,,,673.0,videos,7484138092136303879,True,,False,False,False,59700.0,77.0,"Ratna Kurung in Burgundy only available in XS with limited stock! Siapa cepat dia dapat! 

Pembelian di web ✨

#rayapalingepik #hijabistahubraya2025 @Tune Talk Malaysia ",en,https://www.tiktok.com/@hijabistahub/video/7484138092136303879,rayapalingepik hijabistahubraya2025,@Tune Talk Malaysia,ratna kurung in burgundy only available in xs with limited stock siapa cepat dia dapat pembelian di web :sparkles: rayapalingepik hijabistahubraya2025 talk malaysia,03/21/2025
